Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,622,8,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.menuRestoreDefaults.Click += new System.EventHandler(this.OnRestoreClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,621,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"resources.ApplyResources(this.menuRestoreDefaults, ""menuRestoreDefaults"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,620,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuRestoreDefaults.Name = ""menuRestoreDefaults"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,620,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.menuRestoreDefaults.Name = ""menuRestoreDefaults"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,616,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.openTextEditor.Click += new System.EventHandler(this.OnOpenTextEditorClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,616,8,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.openTextEditor.Click += new System.EventHandler(this.OnOpenTextEditorClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,615,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"resources.ApplyResources(this.openTextEditor, ""openTextEditor"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,614,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.openTextEditor.Name = ""openTextEditor"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,614,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.openTextEditor.Name = ""openTextEditor"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,609,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"toolStripSeparator14.Name = ""toolStripSeparator14"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,605,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.menuArchive.Click += new System.EventHandler(this.OnArchiveClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,605,8,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.menuArchive.Click += new System.EventHandler(this.OnArchiveClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,604,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"resources.ApplyResources(this.menuArchive, ""menuArchive"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,603,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuArchive.Name = ""menuArchive"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,603,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.menuArchive.Name = ""menuArchive"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,602,8,T:System.Drawing.Bitmap,,,,,this.menuArchive.Image = global::HostsFileEditor.Properties.Resources.Archive;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,602,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.menuArchive.Image = global::HostsFileEditor.Properties.Resources.Archive;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,602,8,T:System.Drawing.Image,,,,,this.menuArchive.Image = global::HostsFileEditor.Properties.Resources.Archive;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,602,8,P:System.Windows.Forms.ToolStripItem.Image,,,,,this.menuArchive.Image = global::HostsFileEditor.Properties.Resources.Archive;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,597,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"toolStripSeparator18.Name = ""toolStripSeparator18"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,593,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.menuSaveAs.Click += new System.EventHandler(this.OnSaveAsClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,593,8,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.menuSaveAs.Click += new System.EventHandler(this.OnSaveAsClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,592,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"resources.ApplyResources(this.menuSaveAs, ""menuSaveAs"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,591,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuSaveAs.Name = ""menuSaveAs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,591,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.menuSaveAs.Name = ""menuSaveAs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,587,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.menuSave.Click += new System.EventHandler(this.OnSaveClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,587,8,E:System.Windows.Forms.ToolStripItem.Click,,,,,this.menuSave.Click += new System.EventHandler(this.OnSaveClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,586,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"resources.ApplyResources(this.menuSave, ""menuSave"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,585,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuSave.Name = ""menuSave"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,585,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.menuSave.Name = ""menuSave"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,584,8,T:System.Drawing.Bitmap,,,,,this.menuSave.Image = global::HostsFileEditor.Properties.Resources.Save;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,584,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.menuSave.Image = global::HostsFileEditor.Properties.Resources.Save;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,584,8,T:System.Drawing.Image,,,,,this.menuSave.Image = global::HostsFileEditor.Properties.Resources.Save;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,584,8,P:System.Windows.Forms.ToolStripItem.Image,,,,,this.menuSave.Image = global::HostsFileEditor.Properties.Resources.Save;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,580,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"resources.ApplyResources(this.menuFile, ""menuFile"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,579,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.Name = ""menuFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,579,8,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.menuFile.Name = ""menuFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,566,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,"this.menuFile.DropDownItems.AddRange(new System.Windows.Forms.ToolStripItem[] {          this.menuSave,          this.menuSaveAs,          toolStripSeparator18,          this.menuArchive,          toolStripSeparator14,          this.openTextEditor,          this.menuRestoreDefaults,          this.menuDisable,          toolStripSeparator13,          this.menuImport,          toolStripSeparator12,          this.menuExit});"
